t,field,value,color,status,reason,raw
3951.0,POWER,172,NEUTRAL,OK,power_present,{age_s=0.0}
3951.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3951.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3951.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.35, grade_display=0.35}"
3951.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3951.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3951.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3952.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.412515926892947, age_s=0.0}"
3952.0,POWER,180,NEUTRAL,OK,power_present,{age_s=0.0}
3952.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3952.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3952.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.47, grade_display=0.47}"
3952.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3952.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3952.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3953.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.411733750978854, age_s=0.0}"
3953.0,POWER,172,NEUTRAL,OK,power_present,{age_s=0.0}
3953.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3953.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3953.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.47, grade_display=0.47}"
3953.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3953.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3953.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3954.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.41309394572025, age_s=0.0}"
3954.0,POWER,162,NEUTRAL,OK,power_present,{age_s=0.0}
3954.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
3954.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3954.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.55, grade_display=0.55}"
3954.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3954.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3954.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3955.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.414453430733108, age_s=0.0}"
3955.0,POWER,194,NEUTRAL,OK,power_present,{age_s=0.0}
3955.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3955.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3955.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.52, grade_display=0.52}"
3955.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3955.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3955.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3956.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.41581220657277, age_s=0.0}"
3956.0,POWER,201,NEUTRAL,OK,power_present,{age_s=0.0}
3956.0,HR,115,NEUTRAL,OK,hr_present,{age_s=0.0}
3956.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3956.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.44, grade_display=0.44}"
3956.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3956.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3956.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3957.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.421450847457628, age_s=0.0}"
3957.0,POWER,179,NEUTRAL,OK,power_present,{age_s=0.0}
3957.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3957.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3957.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.26, grade_display=0.26}"
3957.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3957.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3957.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3958.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.422807090719502, age_s=0.0}"
3958.0,POWER,150,NEUTRAL,OK,power_present,{age_s=0.0}
3958.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
3958.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3958.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.49, grade_display=0.49}"
3958.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3958.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3958.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3959.0,SPEED,26.4,GREEN,OK,above_reference,"{reference_kmh=19.424162627052382, age_s=0.0}"
3959.0,POWER,185,NEUTRAL,OK,power_present,{age_s=0.0}
3959.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
3959.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3959.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.62, grade_display=0.62}"
3959.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3959.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3959.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3960.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.423378843147475, age_s=0.0}"
3960.0,POWER,161,NEUTRAL,OK,power_present,{age_s=0.0}
3960.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
3960.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3960.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.62, grade_display=0.62}"
3960.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3960.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3960.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3961.0,SPEED,26.6,GREEN,OK,above_reference,"{reference_kmh=19.426871581140922, age_s=0.0}"
3961.0,POWER,173,NEUTRAL,OK,power_present,{age_s=0.0}
3961.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
3961.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3961.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.64, grade_display=0.64}"
3961.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3961.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3961.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3962.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.428225, age_s=0.0}"
3962.0,POWER,202,NEUTRAL,OK,power_present,{age_s=0.0}
3962.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
3962.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3962.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.57, grade_display=0.57}"
3962.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3962.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3962.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3963.0,SPEED,26.8,GREEN,OK,above_reference,"{reference_kmh=19.42744077063265, age_s=0.0}"
3963.0,POWER,184,NEUTRAL,OK,power_present,{age_s=0.0}
3963.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3963.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3963.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.57, grade_display=0.57}"
3963.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3963.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3963.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3964.0,SPEED,26.8,GREEN,OK,above_reference,"{reference_kmh=19.43306611140031, age_s=0.0}"
3964.0,POWER,124,NEUTRAL,OK,power_present,{age_s=0.0}
3964.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3964.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3964.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.27, grade_display=0.27}"
3964.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3964.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3964.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3965.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.432281030444965, age_s=0.0}"
3965.0,POWER,136,NEUTRAL,OK,power_present,{age_s=0.0}
3965.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3965.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3965.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.27, grade_display=0.27}"
3965.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3965.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3965.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3966.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.435766909469304, age_s=0.0}"
3966.0,POWER,176,NEUTRAL,OK,power_present,{age_s=0.0}
3966.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
3966.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3966.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3966.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3966.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3966.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3967.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.43711625487646, age_s=0.0}"
3967.0,POWER,154,NEUTRAL,OK,power_present,{age_s=0.0}
3967.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
3967.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3967.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3967.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3967.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3967.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3968.0,SPEED,26.4,GREEN,OK,above_reference,"{reference_kmh=19.44273322932917, age_s=0.0}"
3968.0,POWER,176,NEUTRAL,OK,power_present,{age_s=0.0}
3968.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
3968.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3968.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3968.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3968.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3968.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3969.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.44194645178061, age_s=0.0}"
3969.0,POWER,162,NEUTRAL,OK,power_present,{age_s=0.0}
3969.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
3969.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3969.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
3969.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3969.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3969.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3970.0,SPEED,26.4,GREEN,OK,above_reference,"{reference_kmh=19.445426195426194, age_s=0.0}"
3970.0,POWER,168,NEUTRAL,OK,power_present,{age_s=0.0}
3970.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
3970.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3970.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.7, grade_display=0.7}"
3970.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3970.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3970.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3971.0,SPEED,26.3,GREEN,OK,above_reference,"{reference_kmh=19.44463912704599, age_s=0.0}"
3971.0,POWER,203,NEUTRAL,OK,power_present,{age_s=0.0}
3971.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
3971.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3971.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.7, grade_display=0.7}"
3971.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3971.0,AVG_GROSS,18.8,NEUTRAL,OK,distance_over_total_time,{}
3971.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3972.0,SPEED,26.4,GREEN,OK,above_reference,"{reference_kmh=19.448116363636366, age_s=0.0}"
3972.0,POWER,232,NEUTRAL,OK,power_present,{age_s=0.0}
3972.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
3972.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3972.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.75, grade_display=0.75}"
3972.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3972.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3972.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3973.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.449460399896132, age_s=0.0}"
3973.0,POWER,255,NEUTRAL,OK,power_present,{age_s=0.0}
3973.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
3973.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3973.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.7, grade_display=0.7}"
3973.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3973.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3973.0,AVG_MOVING,19.4,NEUTRAL,OK,distance_over_moving_time,{}
3974.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.450803738317756, age_s=0.0}"
3974.0,POWER,219,NEUTRAL,OK,power_present,{age_s=0.0}
3974.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
3974.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3974.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.56, grade_display=0.56}"
3974.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3974.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3974.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3975.0,SPEED,26.8,GREEN,OK,above_reference,"{reference_kmh=19.454276667531794, age_s=0.0}"
3975.0,POWER,195,NEUTRAL,OK,power_present,{age_s=0.0}
3975.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
3975.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3975.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.76, grade_display=0.76}"
3975.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3975.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3975.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3976.0,SPEED,26.7,GREEN,OK,above_reference,"{reference_kmh=19.45348832381941, age_s=0.0}"
3976.0,POWER,221,NEUTRAL,OK,power_present,{age_s=0.0}
3976.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
3976.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3976.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.76, grade_display=0.76}"
3976.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3976.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3976.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3977.0,SPEED,26.5,GREEN,OK,above_reference,"{reference_kmh=19.454829571984437, age_s=0.0}"
3977.0,POWER,95,NEUTRAL,OK,power_present,{age_s=0.0}
3977.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
3977.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3977.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.66, grade_display=0.66}"
3977.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3977.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3977.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3978.0,SPEED,25.9,GREEN,OK,above_reference,"{reference_kmh=19.45829875518672, age_s=0.0}"
3978.0,POWER,95,NEUTRAL,OK,power_present,{age_s=0.0}
3978.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3978.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3978.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.08, grade_display=1.08}"
3978.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3978.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3978.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3979.0,SPEED,25.9,GREEN,OK,above_reference,"{reference_kmh=19.45963806066891, age_s=0.0}"
3979.0,POWER,145,NEUTRAL,OK,power_present,{age_s=0.0}
3979.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3979.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3979.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.08, grade_display=1.08}"
3979.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3979.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3979.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3980.0,SPEED,25.9,GREEN,OK,above_reference,"{reference_kmh=19.4609766718507, age_s=0.0}"
3980.0,POWER,190,NEUTRAL,OK,power_present,{age_s=0.0}
3980.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3980.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3980.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.12, grade_display=1.12}"
3980.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3980.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3980.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3981.0,SPEED,26.0,GREEN,OK,above_reference,"{reference_kmh=19.462314589271834, age_s=0.0}"
3981.0,POWER,241,NEUTRAL,OK,power_present,{age_s=0.0}
3981.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3981.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3981.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.4, grade_display=1.4}"
3981.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3981.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3981.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3982.0,SPEED,26.1,GREEN,OK,above_reference,"{reference_kmh=19.463651813471504, age_s=0.0}"
3982.0,POWER,226,NEUTRAL,OK,power_present,{age_s=0.0}
3982.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
3982.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3982.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.34, grade_display=1.34}"
3982.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3982.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3982.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3983.0,SPEED,26.1,GREEN,OK,above_reference,"{reference_kmh=19.464988344988345, age_s=0.0}"
3983.0,POWER,248,NEUTRAL,OK,power_present,{age_s=0.0}
3983.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3983.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3983.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.09, grade_display=1.09}"
3983.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3983.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3983.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3984.0,SPEED,26.1,GREEN,OK,above_reference,"{reference_kmh=19.466324184360435, age_s=0.0}"
3984.0,POWER,269,NEUTRAL,OK,power_present,{age_s=0.0}
3984.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
3984.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3984.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.98, grade_display=0.98}"
3984.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3984.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3984.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3985.0,SPEED,26.1,GREEN,OK,above_reference,"{reference_kmh=19.46765933212529, age_s=0.0}"
3985.0,POWER,264,NEUTRAL,OK,power_present,{age_s=0.0}
3985.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
3985.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3985.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.24, grade_display=1.24}"
3985.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3985.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3985.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3986.0,SPEED,25.8,GREEN,OK,above_reference,"{reference_kmh=19.471118012422362, age_s=0.0}"
3986.0,POWER,257,NEUTRAL,OK,power_present,{age_s=0.0}
3986.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3986.0,CADENCE,75,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3986.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.06, grade_display=1.06}"
3986.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3986.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3986.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3987.0,SPEED,25.4,GREEN,OK,above_reference,"{reference_kmh=19.4703275549806, age_s=0.0}"
3987.0,POWER,344,NEUTRAL,OK,power_present,{age_s=0.0}
3987.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3987.0,CADENCE,73,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3987.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.06, grade_display=1.06}"
3987.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3987.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3987.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3988.0,SPEED,25.1,GREEN,OK,above_reference,"{reference_kmh=19.47378375581997, age_s=0.0}"
3988.0,POWER,350,NEUTRAL,OK,power_present,{age_s=0.0}
3988.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
3988.0,CADENCE,73,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3988.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.25, grade_display=1.25}"
3988.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3988.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3988.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3989.0,SPEED,25.2,GREEN,OK,above_reference,"{reference_kmh=19.47723816912335, age_s=0.0}"
3989.0,POWER,361,NEUTRAL,OK,power_present,{age_s=0.0}
3989.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
3989.0,CADENCE,73,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3989.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.27, grade_display=1.27}"
3989.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3989.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3989.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3990.0,SPEED,25.5,GREEN,OK,above_reference,"{reference_kmh=19.47644674250258, age_s=0.0}"
3990.0,POWER,345,NEUTRAL,OK,power_present,{age_s=0.0}
3990.0,HR,121,NEUTRAL,OK,hr_present,{age_s=0.0}
3990.0,CADENCE,73,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3990.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.27, grade_display=1.27}"
3990.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3990.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3990.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3991.0,SPEED,25.5,GREEN,OK,above_reference,"{reference_kmh=19.477777203411737, age_s=0.0}"
3991.0,POWER,322,NEUTRAL,OK,power_present,{age_s=0.0}
3991.0,HR,122,NEUTRAL,OK,hr_present,{age_s=0.0}
3991.0,CADENCE,74,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
3991.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.34, grade_display=1.34}"
3991.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
3991.0,AVG_GROSS,18.9,NEUTRAL,OK,distance_over_total_time,{}
3991.0,AVG_MOVING,19.5,NEUTRAL,OK,distance_over_moving_time,{}
3992.0,SPEED,25.6,GREEN,OK,above_reference,"{reference_kmh=19.483348837209302, age_s=0.0}"
3992.0,POWER,321,NEUTRAL,OK,power_present,{age_s=0.0}
3992.0,HR,123,NEUTRAL,OK,hr_present,{age_s=0.0}
